row_id,b0,b1,b2,b3,b4,raw_val
81,0.1722651928144308,0.1671692776432623,0.14106220361969563,0.10114519718516962,0.07322540746503625,1/28/63|51|52843|567|Employed|High School|32|36386|36|Married|4|Rent|125|0.604802178|2|1|0.463727643|0|Home|0|25|29|1734|1898|594070|8501|4403.583333|0.886373604|2|585569|0.237886|0.239302687|1426.19472|0.352257378|1|40
82,0.15321448132855306,0.17604009916953184,0.1054760256499555,0.08096644691212543,0.07579662562411535,8/6/69|43|25217|407|Employed|Associate|20|21967|48|Single|0|Mortgage|780|0.565926606|4|0|0.154428581|0|Home|1|18|29|22133|370|78446|8192|2101.416667|0.839194205|5|70254|0.313467|0.288710413|776.585207|0.740731351|0|57
83,0.15330966590169004,0.12374855695955406,0.06970072103479183,0.07350870558635107,0.08178104384373684,5/26/47|27|15000|510|Employed|Associate|6|33045|84|Married|2|Rent|196|0.240783698|5|4|0.338856957|0|Home|0|14|23|28345|505|42480|41973|1250|0.663620481|4|10092|0.303045|0.300636947|946.2708048|0.913816644|0|56
84,0.17755853037260413,0.22183357182112304,0.14148225258119196,0.11344831450361009,0.14609903071963712,3/6/20|52|127045|648|Employed|Master|31|29195|48|Married|2|Rent|189|0.187755481|1|0|0.027029341|0|Education|0|28|26|4518|2533|20310|11659|10587.08333|0.938381295|10|8651|0.200195|0.205788295|897.4429388|0.102619664|1|35.2
85,0.12126722697853955,0.12724319426764205,0.07663243156049236,0.08850043868342482,0.0844894858471802,12/31/24|18|19958|484|Employed|High School|0|38132|72|Married|3|Mortgage|497|0.350052778|5|2|0.771169445|0|Home|1|22|10|828|539|31448|62120|1663.166667|0.991475723|3|8184|0.311132|0.348171987|1268.113888|1.061297057|0|66
86,0.1909393454189753,0.1517652625386817,0.10320164831146582,0.11995060759160978,0.1138396901003433,3/13/23|59|88691|491|Employed|Bachelor|38|25978|48|Married|2|Rent|547|0.07160857|3|0|0.383095266|0|Home|0|24|2|9673|119|130226|3314|7390.916667|0.882307906|4|126912|0.275478|0.25032745|861.830389|0.190616462|1|41.6
87,0.21749632672716526,0.15686480281631393,0.11978418471512238,0.08444519204414452,0.08006478903332725,11/6/48|49|109344|617|Employed|Doctorate|29|17441|36|Married|4|Own|592|0.440681255|5|1|0.329834578|0|Home|0|24|8|1358|838|89162|12025|9112|0.836144601|5|77137|0.193941|0.206115309|653.6172963|0.136700757|1|40
88,0.16715286651458489,0.13476118782481555,0.07374610193366683,0.04431011332740186,0.05041675225782206,2/2/58|18|23469|393|Employed|Associate|0|12400|84|Widowed|4|Own|231|0.113075138|2|1|0.622970253|0|Education|0|22|2|646|2493|25270|33913|1955.75|0.8649864|6|8346|0.3409|0.318797165|370.3603161|0.307483224|0|63
89,0.20577690130647092,0.15750104498039616,0.12665432398521037,0.0877353499559147,0.08960167063378435,5/4/33|37|27214|629|Employed|Bachelor|13|23166|36|Single|1|Mortgage|807|0.318373045|4|2|0.304846103|0|Home|0|20|25|7529|869|38484|76324|2267.833333|0.884196554|8|1504|0.193666|0.173868667|830.3982916|0.722009976|0|53
90,0.17524537874430074,0.09024056415975128,0.08515393107827907,0.059123756311408995,0.06652904763017152,9/23/56|18|40087|525|Employed|Associate|0|22864|48|Married|1|Rent|751|0.156134417|8|0|0.165561261|0|Debt Consolidation|0|20|14|950|300|23309|2088|3340.583333|0.787781928|3|21221|0.255364|0.236630783|741.1560705|0.446675302|0|50
91,0.20080370918226506,0.15026321800196593,0.09597727579154774,0.09452210909080862,0.09853807186414625,4/21/40|47|94443|604|Employed|Master|23|17109|36|Married|0|Own|400|0.21028335|6|2|0.225338087|0|Auto|0|25|8|3896|566|88794|5136|7870.25|0.889224687|5|83658|0.200109|0.203564856|638.9436686|0.132008979|1|37.6
92,0.16608791758928132,0.16660848380833423,0.08027806480504268,0.08621969949319232,0.08204553909288874,3/6/71|39|20205|612|Employed|Associate|19|12681|84|Single|2|Rent|599|0.540409487|6|0|0.126229904|0|Other|0|29|7|13129|2157|65366|31879|1683.75|0.750540389|7|33487|0.231681|0.1853448|270.5145621|0.516415479|0|51
93,0.13918198877165527,0.17038154238718217,0.11834536123495357,0.11042833281667222,0.08105604457688215,7/2/23|47|22762|587|Unemployed|High School|24|46663|72|Married|2|Mortgage|616|0.359291416|3|0|0.146715426|0|Home|0|24|20|3606|1753|118615|37805|1896.833333|0.776589332|7|80810|0.268163|0.214753104|1157.971766|0.935228064|0|53
94,0.21104962285690226,0.11881218176777796,0.09962270076567567,0.0844069398968568,0.07379868753423216,9/5/63|23|51390|576|Self-Employed|Bachelor|1|19959|48|Divorced|1|Rent|236|0.198782301|3|1|0.148924268|0|Home|0|21|16|11686|1485|113589|20952|4282.5|0.838677838|5|92637|0.226959|0.221457412|630.410069|0.202314085|0|50
95,0.1310659561426255,0.11747375259321474,0.08299422819306497,0.0733035598905324,0.08133262063605791,1/10/35|36|27841|513|Employed|Doctorate|13|32753|36|Married|0|Rent|372|0.294817824|5|2|0.333109775|0|Auto|0|19|7|12849|834|31378|28455|2320.083333|0.89854475|3|2923|0.261253|0.236083104|1278.267338|0.711296579|0|57
96,0.13591962861813997,0.13163853837277506,0.09962897204601619,0.07768453315106318,0.09252377263441093,10/4/45|52|37037|477|Unemployed|High School|33|18926|48|Married|1|Rent|494|0.420813947|2|1|0.215669061|0|Home|0|20|13|4015|201|105198|12737|3086.416667|0.834013352|7|92461|0.275426|0.237756014|614.6768155|0.359211647|0|55
97,0.1624617937680131,0.19773831335537675,0.10351590047664698,0.08910066132083382,0.058461389460781506,12/25/70|37|23433|587|Employed|Bachelor|13|8707|60|Single|0|Mortgage|151|0.851056658|3|0|0.401763492|0|Home|0|25|20|2479|660|117638|23282|1952.75|0.68092916|7|94356|0.220207|0.183606363|222.8123065|0.191428655|1|47.2
98,0.17889754339405006,0.14853844658469945,0.0933507804753303,0.0629925269285032,0.05508734676141397,8/21/50|48|34933|604|Unemployed|Master|24|19953|48|Single|2|Mortgage|523|0.318687219|4|0|0.241873424|0|Home|0|26|26|2624|784|77722|42681|2911.083333|0.720067151|6|35041|0.212953|0.204530995|612.0042635|0.389890681|0|53
99,0.2107983495555211,0.133261222194541,0.14617057933973823,0.10271270519099747,0.06222473418758026,1/16/62|41|84177|601|Employed|Associate|20|28908|60|Divorced|4|Rent|293|0.128263853|2|1|0.161402882|0|Debt Consolidation|0|24|15|4888|175|96311|3339|7014.75|0.937205458|4|92972|0.233408|0.20174822|768.6998895|0.151352491|1|34.4
