row_id,b0,b1,b2,b3,b4,raw_val
77,0.09254212913291229,0.07729801643006697,0.08623456185956244,0.048410549400073916,0.010022963161543294,simple visiting kimono|Orange|No|2480|620|Orange|Green|1x1|Able Sisters|Available from either Mable's temporary shop or Able Sisters shop|All Year|No|1.0.0|Elegant|formal; party|Yes|For sale|Kimono|L|TopsTexOnepieceKimonoLHomongi4|9007|mFu7hHtudvFDbYFKs
78,0.09761359937039547,0.0699569225827206,0.07629490207035645,0.03927003220466647,0.025432475487736524,noble dress|Ruby red|No|5200|1300|Pink|White|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Gorgeous|fairy tale; formal; party; theatrical|Yes|For sale|Dress|L|TopsTexOnepieceDressLNoble1|7426|2j29HRzvFsfzGu7TT
79,0.1171549719516442,0.08840151173482899,0.07320800281990603,0.040482781192822004,0.012880353908683296,fairy dress|Green|No|3640|910|Green|Green|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Cute|fairy tale; party; theatrical|Yes|For sale|Balloon|N|TopsTexOnepieceBalloonNFairy0|3703|dYZL7cHb2oxxQkLDb
80,0.11797279886860182,0.25334887663562233,0.2877664579039803,0.12547118064669707,0.009968543674331889,earth-egg outfit|None|Yes|2289.632517|1200|Red|Yellow|1x1|Crafting|n/a|All Year|No|1.1.0a|Active|fairy tale; party; theatrical|Yes|Not for sale|Rib|N|TopsTexOnepieceRibNEggground0|12449|oepGi58jBWkd46tdk
81,0.08027955219633931,0.07293075950303846,0.08663171919210165,0.048801652331508454,0.010022963161543294,simple visiting kimono|Aqua|No|2480|620|Light blue|Beige|1x1|Able Sisters|Available from either Mable's temporary shop or Able Sisters shop|All Year|No|1.0.0|Elegant|formal; party|Yes|For sale|Kimono|L|TopsTexOnepieceKimonoLHomongi5|9008|Zfd2BttCu7hWbfgmi
82,0.11944388476386376,0.07579447824863116,0.06810236867992256,0.04697918181133734,0.012228756216569582,wrestling singlet|Red|No|1540|385|Red|White|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Active|sporty; work|Yes|For sale|Overall|N|TopsTexOnepieceOverallNWrestler0|5127|ETjjiTgi7MJiCXcyE
83,0.10229882518097577,0.08062328747873741,0.08102535620607354,0.050084492099829285,0.026195335793192328,full-length dress with pearls|Green|No|2600|650|Green|White|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Gorgeous|fairy tale; formal; party; theatrical|Yes|For sale|A-long|N|TopsTexOnepieceAlongNPearl3|7940|HtgALYCySNopuvbN6
84,0.08998575313562915,0.08649635188247849,0.09170329890047609,0.04794286966645006,0.009885661119787633,toga|Red|No|2520|630|Red|White|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Elegant|formal; theatrical|Yes|For sale|B-long|H|TopsTexOnepieceBlongHToga0|3570|JAYjXPPCjbZnNgSsx
85,0.09746405023074312,0.06569903037016418,0.06736842619892844,0.03988296620744141,0.011542228463748532,long down coat|Green|No|1900|475|Green|Black|1x1|Able Sisters|Available from either Mable's temporary shop or Able Sisters shop|Winter|No|1.0.0|Simple|everyday; outdoorsy|Yes|For sale|A-long|L|TopsTexOnepieceAlongLDowncoat1|8326|Stimu3yss7zsxCrf2
86,0.1244297711802888,0.07463122374224106,0.0701915680252583,0.04224548531504243,0.019088151060803117,bear costume|Black|No|1700|425|Black|Beige|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Cute|fairy tale; party; theatrical|Yes|For sale|Overall|L|TopsTexOnepieceOverallLBear1|9628|tbpLhy27tD3AQPYCD
87,0.11179421961016427,0.07022298035725345,0.06991717511702393,0.03759709600743184,0.017562569068647442,morning-glory yukata|Aqua|No|2280|570|Light blue|Yellow|1x1|Able Sisters|Available from either Mable's temporary shop or Able Sisters shop|Summer|No|1.0.0|Elegant|fairy tale; comfy; vacation|Yes|For sale|Kimono|L|TopsTexOnepieceKimonoLAsagao0|5823|ovPnm94CF9eyEEYD9
88,0.10064951275560029,0.08055139130480425,0.07692423257636191,0.04942498048512058,0.013425181586061825,butterfly visiting kimono|Indigo blue|No|2660|665|Blue|Green|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Elegant|formal; party|Yes|For sale|Kimono|L|TopsTexOnepieceKimonoLButterfly1|9002|Q4NnC2ukrEWQ8shqY
89,0.11004700473203219,0.07355745490792089,0.07001563018905523,0.038713676854500036,0.020823875518996282,casual kimono|Green|No|2000|500|Green|Gray|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Cool|everyday|Yes|For sale|Kimono|L|TopsTexOnepieceKimonoLKinagashi2|9216|HT8Lu48j3m8shvz4B
90,0.09546529234446617,0.06344095789162033,0.054184772447550496,0.0476357752634074,0.029535783160732167,concierge uniform|Green|No|1920|480|Green|Blue|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Simple|formal; work|Yes|For sale|Overall|L|TopsTexOnepieceOverallLHotel0|3464|pr2h3ikXQCQ4MvZyM
91,0.09632492370634332,0.0695968755486834,0.07600492344048837,0.04251940231130556,0.011038816172726118,baby romper|Baby orange|No|1920|480|Orange|Orange|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Cute|fairy tale; comfy|Yes|For sale|Overall|L|TopsTexOnepieceOverallLRompers7|7834|63PAmvstBoJvzyYq9
92,0.08706960828830793,0.08991551525927258,0.08858021851425242,0.04614882883580589,0.011356718917576804,fairy-tale dress|Light green|No|2400|600|Green|White|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Cute|fairy tale; theatrical|Yes|For sale|Balloon|H|TopsTexOnepieceBalloonHHood6|8874|J6Mtgvt2WpA4zgQJK
93,0.09686426726405678,0.06275708984275842,0.07064359815882065,0.038524281102089615,0.012941626971234845,long chenille cardigan|Green|No|2000|500|Green|Black|1x1|Able Sisters|Available from either Mable's temporary shop or Able Sisters shop|Winter|No|1.0.0|Simple|everyday; comfy|Yes|For sale|Rib|L|TopsTexOnepieceRibLCardigan3|8028|hmGLBgbT3MwTGR9me
94,0.12667669060366807,0.0782035837614711,0.07353461973448845,0.04543873011238512,0.01850391007669308,sweet dress|White|No|2700|675|White|White|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Simple|fairy tale; party; theatrical|Yes|For sale|Balloon|H|TopsTexOnepieceBalloonHAngel0|4686|Yrv7bfwGNXfzrYZ3E
95,0.10532460694445467,0.08313781596162896,0.0751032911994872,0.03988333375667137,0.018395888751531888,sailor-collar dress|Blue|No|1920|480|Light blue|Blue|1x1|Able Sisters|Available from Able Sisters shop only|Summer|No|1.0.0|Cute|everyday; fairy tale; vacation|Yes|For sale|Balloon|H|TopsTexOnepieceBalloonHMarine2|8883|bGeMrLon8qxra2Zgh
96,0.0898393481363078,0.06775190667484861,0.06875187165877125,0.040801911566841625,0.025619466792424685,mage's robe|Blue|No|4000|1000|Blue|Light blue|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Cool|fairy tale; goth|Yes|For sale|A-long|L|TopsTexOnepieceAlongLWitch1|8686|DiWv9cKqHqZ56M7mQ
97,0.08569602435362679,0.07673339106433716,0.08649192969787249,0.051362624709617305,0.028488454106689612,prim outfit|Gray|No|1920|480|Gray|Black|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Elegant|formal; party; work|Yes|For sale|Box|L|TopsTexOnepieceBoxLEnsemble1|9018|dwhn8jtzpwSmhNbB6
98,0.10780688353588715,0.07283814561260457,0.05357000905884617,0.029516592325565538,0.014859260169037623,oversized print dress|Orange|No|1800|450|Orange|Orange|1x1|Able Sisters|Available from either Mable's temporary shop or Able Sisters shop|Summer|No|1.0.0|Cute|party; vacation|Yes|For sale|Box|N|TopsTexOnepieceBoxNStandard4|7920|YBzq9qZf4Frd5T7Jg
99,0.1010648980228442,0.0618080534364317,0.05654280007572869,0.06593622551979274,0.038204859098575954,princess dress|Pink|No|5500|1375|Pink|Pink|1x1|Able Sisters|Available from Able Sisters shop only|All Year|No|1.0.0|Elegant|fairy tale; formal; party|Yes|For sale|Dress|L|TopsTexOnepieceDressLPrincess3|8233|pXnjFKAzpBec8SvZT
